record_id,parent_record_id,depth,span,context,location,tag,call_count,sample_count,wall_ms,self_wall_ms,self_cpu_ms
36944633,36944579,15,begin-public-tx,clarity::dispatch,clarity/src/vm/contexts.rs:1290,SM1FKXGNZJWSTWDWXQZJNF7B5TV5ZB235JTCXYXKD.dlmm-pool-stx-usdcx-v-1-bps-10:update-bin-balances,150,150,54.402,0.457,0.455
36944635,36944633,16,let,clarity::builtin,clarity/src/vm/mod.rs:380,special_let,150,150,53.863,0.556,0.557
36944638,36944635,17,asserts!,clarity::builtin,clarity/src/vm/mod.rs:380,special_asserts,150,150,16.873,0.264,0.264
36944642,36944638,18,get,clarity::builtin,clarity/src/vm/mod.rs:380,special_get-tuple,150,150,16.178,0.186,0.185
36944644,36944642,19,var-get,clarity::builtin,clarity/src/vm/mod.rs:380,special_var-get,150,150,15.919,0.157,0.158
36944645,36944644,20,lookup_variable_with_size,clarity::vm::database::clarity_db::ClarityDatabase,clarity/src/vm/database/clarity_db.rs:1652,,150,150,15.762,0.174,0.173
36944646,36944645,21,get_value,clarity::vm::database::clarity_db::ClarityDatabase,clarity/src/vm/database/clarity_db.rs:583,,150,150,15.588,0.033,0.034
36944647,36944646,22,get_value,clarity::vm::database::key_value_wrapper::RollbackWrapper,clarity/src/vm/database/key_value_wrapper.rs:444,,150,150,15.555,0.118,0.116
36944648,36944647,23,get_data,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,stackslib/src/clarity_vm/database/marf.rs:852,,150,150,15.118,0.077,0.075
36944649,36944648,24,get,blockstack_lib::chainstate::stacks::index::marf::MarfConnection,stackslib/src/chainstate/stacks/index/marf.rs:194,,150,150,14.489,0.039,0.039
36944650,36944649,25,get_by_key,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1270,,150,150,14.45,0.057,0.056
36944651,36944650,26,get_path,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1115,,150,150,14.393,0.089,0.089
36944652,36944651,27,walk,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1006,,150,150,14.304,0.52,0.518
36944653,36944652,28,walk_backptr,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:723,,450,450,13.784,0.108,0.1
36944654,36944653,29,walk_backptr,blockstack_lib::chainstate::stacks::index::trie::Trie,stackslib/src/chainstate/stacks/index/trie.rs:189,,450,450,13.676,13.676,5.037
36944660,36944635,17,map-set,clarity::builtin,clarity/src/vm/mod.rs:380,special_set-entry,150,150,34.598,0.734,0.733
36944665,36944660,18,get-bin-balances,clarity::user::read-only,clarity/src/vm/mod.rs:344,SM1FKXGNZJWSTWDWXQZJNF7B5TV5ZB235JTCXYXKD.dlmm-pool-stx-usdcx-v-1-bps-10:get-bin-balances,150,150,15.714,0.053,0.052
36944666,36944665,19,begin-read-only-tx,clarity::dispatch,clarity/src/vm/contexts.rs:1290,SM1FKXGNZJWSTWDWXQZJNF7B5TV5ZB235JTCXYXKD.dlmm-pool-stx-usdcx-v-1-bps-10:get-bin-balances,150,150,15.661,0.523,0.524
36944672,36944666,20,map-get?,clarity::builtin,clarity/src/vm/mod.rs:380,special_map-get?,150,150,14.088,0.172,0.171
36944674,36944672,21,fetch_entry_with_size,clarity::vm::database::clarity_db::ClarityDatabase,clarity/src/vm/database/clarity_db.rs:1782,,150,150,13.784,0.264,0.265
36944675,36944674,22,get_data,clarity::vm::database::clarity_db::ClarityDatabase,clarity/src/vm/database/clarity_db.rs:517,,150,150,8.031,0.039,0.039
36944676,36944675,23,get_data,clarity::vm::database::key_value_wrapper::RollbackWrapper,clarity/src/vm/database/key_value_wrapper.rs:388,,150,150,7.992,0.047,0.047
36944677,36944676,24,get_data,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,stackslib/src/clarity_vm/database/marf.rs:852,,150,150,7.945,0.072,0.077
36944678,36944677,25,get,blockstack_lib::chainstate::stacks::index::marf::MarfConnection,stackslib/src/chainstate/stacks/index/marf.rs:194,,150,150,7.487,0.047,0.038
36944679,36944678,26,get_by_key,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1270,,150,150,7.44,0.058,0.058
